"","x"
"49099",0.64
"49100",0.64
"49101",0.52
"49102",0.52
"49103",0.55
"49104",0.55
"49105",0.55
"49106",0.63
"49107",0.52
"49108",0.63
"49109",0.98
"49110",0.98
"49111",0.52
"49112",0.57
"49113",0.5
"49114",0.6
"49115",0.62
"49116",0.72
"49117",0.72
"49118",0.67
"49119",0.56
"49120",0.7
"49121",0.7
"49122",0.7
"49123",0.7
"49124",0.7
"49125",0.56
"49126",0.56
"49127",0.56
"49128",0.56
"49129",0.56
"49130",0.56
"49131",0.56
"49132",0.56
"49133",0.56
"49134",0.56
"49135",0.56
"49136",0.56
"49137",0.56
"49138",0.56
"49139",0.56
"49140",0.51
"49141",0.56
"49142",1.05
"49143",0.53
"49144",0.58
"49145",0.5
"49146",0.59
"49147",0.72
"49148",0.72
"49149",0.96
"49150",0.57
"49151",0.6
"49152",0.74
"49153",0.57
"49154",0.7
"49155",0.59
"49156",0.5
"49157",0.5
"49158",0.5
"49159",0.5
"49160",0.5
"49161",0.69
"49162",0.69
"49163",0.75
"49164",0.75
"49165",0.58
"49166",0.71
"49167",0.71
"49168",0.71
"49169",0.62
"49170",0.72
"49171",0.7
"49172",0.7
"49173",0.7
"49174",0.7
"49175",0.7
"49176",0.8
"49177",0.68
"49178",0.72
"49179",0.64
"49180",0.78
"49181",0.64
"49182",0.72
"49183",0.72
"49184",0.82
"49185",0.56
"49186",0.7
"49187",0.51
"49188",0.61
"49189",0.7
"49190",0.51
"49191",0.71
"49192",0.71
"49193",0.71
"49194",0.61
"49195",0.7
"49196",0.55
"49197",0.55
"49198",0.58
"49199",0.59
"49200",0.52
"49201",0.72
"49202",0.6
"49203",0.55
"49204",0.7
"49205",0.72
"49206",0.72
"49207",0.66
"49208",0.52
"49209",0.55
"49210",0.55
"49211",0.55
"49212",0.7
"49213",0.55
"49214",0.55
"49215",0.67
"49216",0.54
"49217",0.54
"49218",1.06
"49219",0.71
"49220",0.5
"49221",0.5
"49222",0.68
"49223",0.56
"49224",0.61
"49225",0.58
"49226",0.58
"49227",0.51
"49228",0.5
"49229",0.75
"49230",0.7
"49231",0.51
"49232",0.54
"49233",0.7
"49234",0.7
"49235",0.7
"49236",0.62
"49237",0.82
"49238",0.51
"49239",0.64
"49240",0.58
"49241",0.65
"49242",0.6
"49243",0.51
"49244",0.71
"49245",0.51
"49246",0.51
"49247",0.56
"49248",0.73
"49249",0.77
"49250",0.71
"49251",0.71
"49252",0.47
"49253",0.71
"49254",0.73
"49255",0.7
"49256",0.51
"49257",0.54
"49258",0.71
"49259",0.7
"49260",0.71
"49261",0.71
"49262",0.71
"49263",0.71
"49264",0.7
"49265",0.62
"49266",0.58
"49267",0.8
"49268",0.77
"49269",0.7
"49270",0.72
"49271",0.64
"49272",0.6
"49273",0.54
"49274",0.54
"49275",0.54
"49276",0.54
"49277",0.54
"49278",0.54
"49279",0.54
"49280",0.54
"49281",0.6
"49282",0.57
"49283",0.52
"49284",0.7
"49285",0.52
"49286",0.7
"49287",0.7
"49288",0.7
"49289",0.73
"49290",0.51
"49291",0.26
"49292",0.33
"49293",0.33
"49294",0.33
"49295",0.33
"49296",0.3
"49297",0.3
"49298",0.39
"49299",0.41
"49300",0.41
"49301",0.31
"49302",0.32
"49303",0.32
"49304",0.24
"49305",0.24
"49306",0.35
"49307",0.3
"49308",0.3
"49309",0.3
"49310",0.4
"49311",0.4
"49312",0.34
"49313",0.34
"49314",0.34
"49315",0.3
"49316",0.32
"49317",0.32
"49318",0.32
"49319",0.32
"49320",0.32
"49321",0.51
"49322",0.51
"49323",0.72
"49324",0.51
"49325",0.51
"49326",0.75
"49327",0.51
"49328",0.52
"49329",0.7
"49330",0.57
"49331",0.59
"49332",0.6
"49333",0.7
"49334",0.79
"49335",0.7
"49336",0.57
"49337",0.57
"49338",0.57
"49339",0.79
"49340",0.81
"49341",0.58
"49342",0.71
"49343",0.71
"49344",0.71
"49345",0.71
"49346",0.71
"49347",0.61
"49348",0.71
"49349",0.57
"49350",0.7
"49351",0.7
"49352",0.54
"49353",0.51
"49354",0.56
"49355",0.71
"49356",0.71
"49357",0.71
"49358",0.51
"49359",0.51
"49360",0.51
"49361",0.55
"49362",0.73
"49363",1
"49364",0.53
"49365",0.72
"49366",0.6
"49367",0.57
"49368",0.7
"49369",0.7
"49370",0.56
"49371",0.7
"49372",0.5
"49373",0.81
"49374",0.7
"49375",0.54
"49376",0.7
"49377",0.7
"49378",0.5
"49379",0.73
"49380",0.73
"49381",0.66
"49382",0.55
"49383",0.51
"49384",0.48
"49385",0.75
"49386",0.62
"49387",0.73
"49388",0.71
"49389",0.57
"49390",0.57
"49391",0.59
"49392",0.7
"49393",0.71
"49394",0.71
"49395",0.71
"49396",0.75
"49397",0.5
"49398",0.71
"49399",0.5
"49400",0.5
"49401",0.5
"49402",0.6
"49403",0.6
"49404",0.52
"49405",0.58
"49406",0.5
"49407",0.75
"49408",0.7
"49409",0.74
"49410",0.7
"49411",0.7
"49412",0.7
"49413",0.7
"49414",0.7
"49415",0.7
"49416",0.63
"49417",0.6
"49418",0.53
"49419",0.65
"49420",0.55
"49421",0.55
"49422",0.77
"49423",0.71
"49424",0.7
"49425",0.7
"49426",0.7
"49427",0.7
"49428",0.7
"49429",0.7
"49430",0.7
"49431",0.7
"49432",0.7
"49433",0.73
"49434",0.61
"49435",1.01
"49436",0.72
"49437",0.54
"49438",0.6
"49439",0.7
"49440",0.7
"49441",0.74
"49442",0.57
"49443",0.7
"49444",0.7
"49445",0.7
"49446",0.7
"49447",0.7
"49448",0.7
"49449",0.51
"49450",0.71
"49451",0.75
"49452",0.7
"49453",0.71
"49454",0.52
"49455",0.7
"49456",0.51
"49457",0.51
"49458",0.51
"49459",0.6
"49460",0.71
"49461",0.6
"49462",0.71
"49463",0.72
"49464",0.72
"49465",1
"49466",0.55
"49467",0.52
"49468",0.54
"49469",0.47
"49470",0.47
"49471",0.7
"49472",0.64
"49473",0.68
"49474",0.72
"49475",0.72
"49476",0.5
"49477",0.72
"49478",0.54
"49479",0.61
"49480",0.75
"49481",0.78
"49482",0.52
"49483",0.55
"49484",0.7
"49485",0.7
"49486",0.7
"49487",0.7
"49488",0.58
"49489",0.7
"49490",0.7
"49491",0.56
"49492",0.56
"49493",0.56
"49494",0.7
"49495",0.7
"49496",1
"49497",0.7
"49498",0.56
"49499",0.56
"49500",0.55
"49501",0.55
"49502",0.55
"49503",0.76
"49504",0.55
"49505",0.55
"49506",0.61
"49507",0.71
"49508",0.7
"49509",0.5
"49510",0.73
"49511",0.7
"49512",0.7
"49513",0.7
"49514",0.8
"49515",0.5
"49516",0.75
"49517",0.73
"49518",0.57
"49519",0.71
"49520",0.71
"49521",0.61
"49522",0.72
"49523",0.71
"49524",0.54
"49525",0.54
"49526",0.54
"49527",0.71
"49528",0.52
"49529",0.59
"49530",0.59
"49531",0.61
"49532",0.6
"49533",0.6
"49534",0.78
"49535",0.59
"49536",0.59
"49537",0.71
"49538",0.72
"49539",0.72
"49540",0.72
"49541",0.7
"49542",0.72
"49543",0.63
"49544",0.7
"49545",0.71
"49546",0.54
"49547",0.7
"49548",0.77
"49549",0.71
"49550",0.59
"49551",0.55
"49552",0.55
"49553",0.55
"49554",0.77
"49555",0.91
"49556",0.81
"49557",0.71
"49558",0.71
"49559",0.6
"49560",0.78
"49561",0.67
"49562",0.67
"49563",0.7
"49564",0.53
"49565",0.66
"49566",0.6
"49567",0.72
"49568",0.62
"49569",0.67
"49570",0.71
"49571",0.72
"49572",0.64
"49573",0.74
"49574",0.59
"49575",0.5
"49576",0.78
"49577",0.58
"49578",0.55
"49579",0.58
"49580",0.83
"49581",0.55
"49582",0.55
"49583",0.71
"49584",0.65
"49585",1.04
"49586",0.7
"49587",0.58
"49588",0.7
"49589",0.7
"49590",0.56
"49591",0.53
"49592",0.72
"49593",0.7
"49594",0.72
"49595",0.71
"49596",0.71
"49597",0.71
"49598",0.7
"49599",0.71
"49600",0.71
"49601",0.52
"49602",0.6
"49603",0.53
"49604",0.7
"49605",0.7
"49606",0.7
"49607",0.74
"49608",0.71
"49609",0.7
"49610",0.51
"49611",0.52
"49612",0.7
"49613",0.9
"49614",0.66
"49615",0.7
"49616",0.9
"49617",0.72
"49618",0.72
"49619",0.66
"49620",0.46
"49621",0.32
"49622",0.32
"49623",0.3
"49624",0.3
"49625",0.3
"49626",0.3
"49627",0.3
"49628",0.3
"49629",0.32
"49630",0.32
"49631",0.32
"49632",0.32
"49633",0.32
"49634",0.32
"49635",0.32
"49636",0.32
"49637",0.32
"49638",0.32
"49639",0.32
"49640",0.32
"49641",0.32
"49642",0.32
"49643",0.32
"49644",0.3
"49645",0.3
"49646",0.3
"49647",0.3
"49648",0.3
"49649",0.3
"49650",0.3
"49651",0.7
"49652",0.59
"49653",0.82
"49654",0.82
"49655",0.71
"49656",0.7
"49657",0.7
"49658",0.7
"49659",0.71
"49660",0.71
"49661",0.71
"49662",0.71
"49663",0.71
"49664",0.6
"49665",0.62
"49666",0.6
"49667",0.75
"49668",0.7
"49669",0.7
"49670",0.7
"49671",0.7
"49672",0.7
"49673",0.7
"49674",0.6
"49675",0.6
"49676",0.7
"49677",0.6
"49678",0.9
"49679",0.53
"49680",0.53
"49681",0.76
"49682",0.72
"49683",0.73
"49684",0.52
"49685",0.72
"49686",0.56
"49687",0.59
"49688",0.71
"49689",0.7
"49690",0.7
"49691",0.51
"49692",0.5
"49693",0.71
"49694",0.51
"49695",0.52
"49696",0.51
"49697",0.55
"49698",0.62
"49699",0.71
"49700",0.7
"49701",0.7
"49702",0.53
"49703",0.71
"49704",0.61
"49705",0.6
"49706",0.6
"49707",0.6
"49708",0.77
"49709",0.71
"49710",0.57
"49711",0.53
"49712",0.71
"49713",0.73
"49714",0.5
"49715",0.56
"49716",0.76
"49717",0.72
"49718",0.63
"49719",0.71
"49720",0.72
"49721",0.7
"49722",0.7
"49723",0.7
"49724",0.7
"49725",0.7
"49726",0.71
"49727",0.7
"49728",0.5
"49729",0.53
"49730",0.52
"49731",0.52
"49732",0.7
"49733",0.7
"49734",0.53
"49735",0.74
"49736",0.72
"49737",0.48
"49738",0.59
"49739",0.77
"49740",0.7
"49741",0.59
"49742",0.7
"49743",0.7
"49744",0.72
"49745",0.64
"49746",0.7
"49747",0.73
"49748",0.71
"49749",0.63
"49750",0.62
"49751",0.63
"49752",0.56
"49753",0.56
"49754",0.72
"49755",0.53
"49756",0.77
"49757",0.7
"49758",0.7
"49759",0.77
"49760",0.59
"49761",0.83
"49762",0.7
"49763",0.72
"49764",0.53
"49765",0.53
"49766",0.53
"49767",0.5
"49768",0.5
"49769",0.5
"49770",0.5
"49771",0.5
"49772",0.5
"49773",0.5
"49774",0.34
"49775",0.62
"49776",0.7
"49777",0.7
"49778",0.7
"49779",0.7
"49780",0.7
"49781",0.7
"49782",0.61
"49783",0.7
"49784",0.75
"49785",0.71
"49786",0.71
"49787",0.77
"49788",0.71
"49789",0.51
"49790",0.77
"49791",0.73
"49792",0.73
"49793",0.85
"49794",0.51
"49795",0.53
"49796",0.7
"49797",0.7
"49798",0.51
"49799",0.73
"49800",0.78
"49801",0.7
"49802",0.57
"49803",0.56
"49804",0.52
"49805",0.73
"49806",0.73
"49807",0.7
"49808",0.82
"49809",0.75
"49810",0.5
"49811",0.5
"49812",0.5
"49813",0.71
"49814",0.7
"49815",0.59
"49816",0.61
"49817",0.7
"49818",0.76
"49819",0.7
"49820",0.73
"49821",0.61
"49822",0.61
"49823",0.61
"49824",0.7
"49825",0.7
"49826",0.7
"49827",0.56
"49828",0.7
"49829",0.56
"49830",0.7
"49831",0.56
"49832",0.84
"49833",0.6
"49834",0.5
"49835",0.72
"49836",0.82
"49837",0.52
"49838",0.52
"49839",0.54
"49840",0.71
"49841",0.59
"49842",0.71
"49843",0.71
"49844",0.78
"49845",0.71
"49846",0.74
"49847",0.53
"49848",0.72
"49849",0.7
"49850",0.56
"49851",0.72
"49852",0.87
"49853",0.71
"49854",0.71
"49855",0.63
"49856",0.67
"49857",0.67
"49858",0.6
"49859",0.7
"49860",0.77
"49861",0.59
"49862",0.57
"49863",0.62
"49864",0.71
"49865",0.71
"49866",0.51
"49867",0.72
"49868",0.82
"49869",0.7
"49870",0.53
"49871",0.53
"49872",0.53
"49873",0.71
"49874",0.59
"49875",0.76
"49876",0.7
"49877",0.7
"49878",0.7
"49879",0.7
"49880",0.7
"49881",0.7
"49882",0.7
"49883",0.7
"49884",0.72
"49885",0.7
"49886",0.63
"49887",0.53
"49888",0.65
"49889",0.61
"49890",0.57
"49891",0.51
"49892",0.54
"49893",0.72
"49894",0.54
"49895",0.6
"49896",0.7
"49897",0.59
"49898",0.72
"49899",0.65
"49900",0.66
"49901",0.62
"49902",0.71
"49903",0.71
"49904",0.61
"49905",0.74
"49906",0.5
"49907",0.75
"49908",0.75
"49909",0.54
"49910",0.71
"49911",0.71
"49912",0.61
"49913",0.63
"49914",0.7
"49915",0.5
"49916",0.7
"49917",0.71
"49918",0.7
"49919",0.7
"49920",0.7
"49921",0.7
"49922",0.73
"49923",0.77
"49924",0.77
"49925",0.7
"49926",0.7
"49927",0.7
"49928",0.7
"49929",0.7
"49930",0.7
"49931",0.7
"49932",0.7
"49933",0.7
"49934",0.51
"49935",0.71
"49936",0.71
"49937",0.58
"49938",0.7
"49939",0.7
"49940",0.7
"49941",0.63
"49942",0.7
"49943",0.56
"49944",0.71
"49945",0.72
"49946",0.52
"49947",0.63
"49948",0.58
"49949",0.57
"49950",0.64
"49951",0.3
"49952",0.3
"49953",0.3
"49954",0.3
"49955",0.3
"49956",0.3
"49957",0.3
"49958",0.3
"49959",0.3
"49960",0.3
"49961",0.3
"49962",0.3
"49963",0.3
"49964",0.3
"49965",0.3
"49966",0.3
"49967",0.33
"49968",0.33
"49969",0.33
"49970",0.33
"49971",0.33
"49972",0.29
"49973",0.29
"49974",0.29
"49975",0.29
"49976",0.29
"49977",0.29
"49978",0.29
"49979",0.31
"49980",0.3
"49981",0.8
"49982",0.6
"49983",0.73
"49984",0.6
"49985",0.71
"49986",0.74
"49987",0.7
"49988",0.73
"49989",0.7
"49990",0.7
"49991",0.5
"49992",0.57
"49993",0.58
"49994",0.58
"49995",0.58
"49996",0.61
"49997",0.58
"49998",0.58
"49999",0.58
"50000",0.59
"50001",0.57
"50002",0.76
"50003",0.74
"50004",0.74
"50005",0.7
"50006",0.71
"50007",0.7
"50008",0.83
"50009",0.57
"50010",0.51
"50011",0.95
"50012",0.73
"50013",0.62
"50014",0.7
"50015",0.7
"50016",0.7
"50017",0.7
"50018",0.7
"50019",0.7
"50020",0.7
"50021",0.7
"50022",0.7
"50023",0.61
"50024",0.51
"50025",0.51
"50026",0.73
"50027",0.73
"50028",0.73
"50029",0.51
"50030",0.62
"50031",0.72
"50032",0.54
"50033",0.74
"50034",0.72
"50035",0.71
"50036",0.71
"50037",0.71
"50038",0.71
"50039",0.71
"50040",0.71
"50041",0.9
"50042",0.81
"50043",0.49
"50044",0.79
"50045",0.7
"50046",0.59
"50047",0.59
"50048",0.7
"50049",0.9
"50050",0.78
"50051",0.7
"50052",0.83
"50053",0.58
"50054",0.71
"50055",0.74
"50056",0.6
"50057",0.83
"50058",0.7
"50059",0.57
"50060",0.57
"50061",0.56
"50062",0.71
"50063",0.71
"50064",0.8
"50065",0.56
"50066",0.61
"50067",0.54
"50068",0.7
"50069",0.71
"50070",0.69
"50071",0.71
"50072",0.51
"50073",0.72
"50074",0.51
"50075",0.51
"50076",0.72
"50077",0.51
"50078",0.51
"50079",0.51
"50080",0.51
"50081",0.51
"50082",0.52
"50083",0.63
"50084",0.76
"50085",0.71
"50086",0.71
"50087",0.72
"50088",1.01
"50089",0.74
"50090",0.5
"50091",0.62
"50092",0.57
"50093",0.57
"50094",0.57
"50095",0.61
"50096",0.71
"50097",0.62
"50098",0.61
"50099",0.71
"50100",0.71
"50101",0.71
"50102",0.71
"50103",0.71
"50104",0.71
"50105",0.72
"50106",0.51
"50107",0.62
"50108",0.51
"50109",0.7
"50110",0.71
"50111",0.7
"50112",0.7
"50113",0.71
"50114",0.51
"50115",0.7
"50116",0.71
"50117",0.7
"50118",0.65
"50119",0.5
"50120",0.5
"50121",0.73
"50122",0.54
"50123",0.57
"50124",0.5
"50125",0.66
"50126",0.51
"50127",0.47
"50128",0.51
"50129",0.58
"50130",0.58
"50131",0.63
"50132",0.63
"50133",0.67
"50134",0.7
"50135",0.7
"50136",0.72
"50137",0.7
"50138",0.7
"50139",0.59
"50140",0.71
"50141",0.7
"50142",0.61
"50143",0.6
"50144",0.75
"50145",0.71
"50146",0.71
"50147",0.73
"50148",0.64
"50149",0.7
"50150",0.71
"50151",0.71
"50152",0.71
"50153",0.71
"50154",0.71
"50155",0.75
"50156",0.54
"50157",0.72
"50158",0.52
"50159",0.52
"50160",0.57
"50161",0.71
"50162",0.72
"50163",0.71
"50164",0.7
"50165",0.7
"50166",0.7
"50167",0.54
"50168",0.73
"50169",0.71
"50170",0.7
"50171",0.56
"50172",0.71
"50173",0.5
"50174",0.51
"50175",1.03
"50176",0.52
"50177",0.55
"50178",0.71
"50179",0.7
"50180",0.64
"50181",0.74
"50182",0.64
"50183",0.64
"50184",0.66
"50185",0.7
"50186",0.51
"50187",0.8
"50188",0.7
"50189",0.55
"50190",0.64
"50191",0.72
"50192",0.68
"50193",0.71
"50194",0.71
"50195",0.91
"50196",0.61
"50197",0.52
"50198",0.71
"50199",0.71
"50200",0.71
"50201",0.9
"50202",0.71
"50203",0.69
"50204",0.76
"50205",0.8
"50206",0.58
"50207",0.58
"50208",0.58
"50209",0.75
"50210",0.78
"50211",0.74
"50212",0.7
"50213",0.8
"50214",0.72
"50215",0.7
"50216",0.7
"50217",0.7
"50218",0.7
"50219",0.7
"50220",0.7
"50221",0.7
"50222",0.7
"50223",0.52
"50224",0.53
"50225",0.56
"50226",0.7
"50227",0.54
"50228",0.54
"50229",0.71
"50230",0.82
"50231",0.7
"50232",0.7
"50233",0.7
"50234",0.7
"50235",0.7
"50236",0.72
"50237",0.62
"50238",0.71
"50239",0.51
"50240",0.71
"50241",0.58
"50242",0.7
"50243",0.7
"50244",0.75
"50245",0.7
"50246",0.7
"50247",0.7
"50248",0.73
"50249",0.7
"50250",0.7
"50251",0.73
"50252",0.7
"50253",0.7
"50254",0.73
"50255",0.7
"50256",0.71
"50257",0.69
"50258",0.71
"50259",0.56
"50260",0.5
"50261",0.54
"50262",0.54
"50263",0.54
"50264",0.61
"50265",0.7
"50266",0.71
"50267",0.5
"50268",0.52
"50269",0.55
"50270",0.74
"50271",0.64
"50272",0.58
"50273",0.7
"50274",0.7
"50275",0.7
"50276",0.7
"50277",0.7
"50278",0.7
"50279",0.7
"50280",0.97
"50281",0.3
"50282",0.3
"50283",0.3
"50284",0.37
"50285",0.35
"50286",0.31
"50287",0.31
"50288",0.36
"50289",0.31
"50290",0.3
"50291",0.31
"50292",0.31
"50293",0.31
"50294",0.31
"50295",0.31
"50296",0.23
"50297",0.27
"50298",0.27
"50299",0.28
"50300",0.32
"50301",0.27
"50302",0.27
"50303",0.27
"50304",0.32
"50305",0.33
"50306",0.31
"50307",0.31
"50308",0.31
"50309",0.31
"50310",0.31
"50311",0.7
"50312",0.7
"50313",0.7
"50314",0.71
"50315",0.7
"50316",0.7
"50317",1.06
"50318",0.71
"50319",0.78
"50320",0.7
"50321",0.7
"50322",0.7
"50323",0.7
"50324",0.71
"50325",0.65
"50326",0.63
"50327",0.58
"50328",0.7
"50329",0.72
"50330",0.65
"50331",0.83
"50332",0.83
"50333",0.7
"50334",0.61
"50335",0.55
"50336",0.65
"50337",0.7
"50338",0.7
"50339",0.61
"50340",0.64
"50341",0.5
"50342",0.62
"50343",0.58
"50344",0.67
"50345",0.85
"50346",0.7
"50347",0.58
"50348",0.58
"50349",0.9
"50350",0.52
"50351",0.52
"50352",0.8
"50353",0.71
"50354",0.73
"50355",0.8
"50356",0.61
"50357",0.72
"50358",0.78
"50359",0.72
"50360",0.72
"50361",0.72
"50362",0.77
"50363",0.53
"50364",0.53
"50365",0.53
"50366",0.7
"50367",0.61
"50368",0.75
"50369",0.71
"50370",0.72
"50371",0.7
"50372",0.71
"50373",0.7
"50374",0.53
"50375",0.7
"50376",0.53
"50377",0.6
"50378",0.44
"50379",0.75
"50380",0.7
"50381",0.7
"50382",0.75
"50383",0.55
"50384",0.7
"50385",0.52
"50386",0.52
"50387",0.55
"50388",0.71
"50389",0.61
"50390",0.78
"50391",0.72
"50392",0.72
"50393",0.76
"50394",0.7
"50395",0.52
"50396",0.59
"50397",0.72
"50398",0.52
"50399",0.73
"50400",0.73
"50401",0.71
"50402",0.71
"50403",0.59
"50404",0.71
"50405",0.58
"50406",0.73
"50407",0.57
"50408",0.7
"50409",0.77
"50410",0.77
"50411",1.01
"50412",0.71
"50413",0.73
"50414",0.71
"50415",0.71
"50416",0.67
"50417",0.71
"50418",0.71
"50419",0.71
"50420",0.53
"50421",0.55
"50422",0.57
"50423",0.7
"50424",0.83
"50425",0.5
"50426",1.07
"50427",0.56
"50428",0.62
"50429",0.73
"50430",0.74
"50431",0.74
"50432",0.71
"50433",0.71
"50434",0.71
"50435",0.77
"50436",0.76
"50437",0.77
"50438",0.72
"50439",0.7
"50440",0.7
"50441",0.7
"50442",0.7
"50443",0.8
"50444",0.58
"50445",0.53
"50446",0.6
"50447",0.6
"50448",0.7
"50449",0.7
"50450",0.7
"50451",0.7
"50452",0.7
"50453",0.7
"50454",0.71
"50455",0.71
"50456",0.7
"50457",0.77
"50458",0.7
"50459",0.7
"50460",0.74
"50461",1
"50462",0.78
"50463",0.72
"50464",0.72
"50465",0.72
"50466",0.71
"50467",0.72
"50468",0.61
"50469",0.71
"50470",0.71
"50471",0.53
"50472",0.71
"50473",0.71
"50474",0.55
"50475",0.71
"50476",0.71
"50477",0.71
"50478",0.7
"50479",0.52
"50480",0.7
"50481",0.7
"50482",0.55
"50483",0.7
"50484",0.7
"50485",0.7
"50486",0.7
"50487",0.7
"50488",0.7
"50489",0.7
"50490",0.7
"50491",0.7
"50492",0.7
"50493",0.7
"50494",0.75
"50495",0.7
"50496",0.73
"50497",0.53
"50498",0.6
"50499",0.6
"50500",0.7
"50501",0.7
"50502",0.6
"50503",0.67
"50504",0.71
"50505",0.71
"50506",0.78
"50507",0.53
"50508",0.54
"50509",0.54
"50510",0.7
"50511",0.7
"50512",0.71
"50513",0.5
"50514",0.71
"50515",0.7
"50516",0.7
"50517",0.75
"50518",0.7
"50519",0.7
"50520",0.53
"50521",0.53
"50522",0.7
"50523",0.7
"50524",0.61
"50525",0.71
"50526",0.71
"50527",0.7
"50528",0.75
"50529",0.75
"50530",0.7
"50531",0.7
"50532",0.71
"50533",0.81
"50534",0.57
"50535",0.54
"50536",0.5
"50537",0.48
"50538",0.7
"50539",0.77
"50540",0.77
"50541",0.53
"50542",0.52
"50543",0.66
"50544",0.66
"50545",0.79
"50546",0.71
"50547",0.7
"50548",0.7
"50549",0.7
"50550",0.7
"50551",0.7
"50552",0.7
"50553",0.73
"50554",0.73
"50555",0.7
"50556",0.7
"50557",0.7
"50558",0.74
"50559",0.72
"50560",0.72
"50561",0.72
"50562",0.74
"50563",0.71
"50564",0.79
"50565",0.55
"50566",0.7
"50567",0.7
"50568",0.77
"50569",0.75
"50570",0.75
"50571",0.73
"50572",0.61
"50573",0.85
"50574",0.73
"50575",0.73
"50576",0.73
"50577",0.7
"50578",0.56
"50579",0.56
"50580",0.72
"50581",0.71
"50582",0.53
"50583",1
"50584",0.7
"50585",0.7
"50586",0.56
"50587",0.53
"50588",0.74
"50589",0.7
"50590",0.7
"50591",0.71
"50592",0.71
"50593",0.65
"50594",0.77
"50595",0.81
"50596",0.71
"50597",0.71
"50598",0.5
"50599",0.61
"50600",0.7
"50601",0.82
"50602",0.59
"50603",0.92
"50604",0.72
"50605",0.7
"50606",0.7
"50607",0.61
"50608",0.7
"50609",0.61
"50610",0.7
"50611",0.27
"50612",0.27
"50613",0.26
"50614",0.25
"50615",0.27
"50616",0.24
"50617",0.25
"50618",0.31
"50619",0.31
"50620",0.23
"50621",0.23
"50622",0.26
"50623",0.26
"50624",0.3
"50625",0.3
"50626",0.3
"50627",0.3
"50628",0.25
"50629",0.23
"50630",0.23
"50631",0.23
"50632",0.23
"50633",0.23
"50634",0.23
"50635",0.23
"50636",0.23
"50637",0.23
"50638",0.23
"50639",0.23
"50640",0.23
"50641",0.31
"50642",0.31
"50643",0.31
"50644",0.31
"50645",0.31
"50646",0.31
"50647",0.31
"50648",0.31
"50649",0.31
"50650",0.31
"50651",0.31
"50652",0.31
"50653",0.31
"50654",0.31
"50655",0.31
"50656",0.31
"50657",0.31
"50658",0.31
"50659",0.31
"50660",0.31
"50661",0.3
"50662",0.31
"50663",0.31
"50664",0.31
"50665",0.31
"50666",0.31
"50667",0.31
"50668",0.31
"50669",0.31
"50670",0.31
"50671",0.7
"50672",0.34
"50673",0.34
"50674",0.7
"50675",0.7
"50676",0.7
"50677",0.5
"50678",0.76
"50679",1.01
"50680",0.7
"50681",0.73
"50682",0.53
"50683",0.76
"50684",0.7
"50685",0.62
"50686",0.74
"50687",0.54
"50688",0.54
"50689",0.51
"50690",0.7
"50691",0.53
"50692",0.53
"50693",0.57
"50694",0.7
"50695",0.7
"50696",0.44
"50697",0.44
"50698",0.53
"50699",0.53
"50700",0.7
"50701",0.56
"50702",0.53
"50703",0.53
"50704",0.53
"50705",0.71
"50706",1.01
"50707",0.74
"50708",0.8
"50709",0.77
"50710",0.56
"50711",0.77
"50712",0.7
"50713",0.77
"50714",0.53
"50715",0.53
"50716",0.67
"50717",0.7
"50718",1.05
"50719",0.7
"50720",0.72
"50721",0.8
"50722",0.71
"50723",0.55
"50724",0.55
"50725",0.59
"50726",0.7
"50727",0.7
"50728",0.7
"50729",0.7
"50730",0.85
"50731",0.72
"50732",0.72
"50733",0.75
"50734",0.74
"50735",0.75
"50736",0.7
"50737",0.79
"50738",0.52
"50739",0.58
"50740",0.53
"50741",0.64
"50742",0.71
"50743",0.5
"50744",0.57
"50745",0.72
"50746",0.69
"50747",0.81
"50748",0.58
"50749",0.74
"50750",0.7
"50751",0.7
"50752",0.56
"50753",0.7
"50754",0.6
"50755",0.72
"50756",0.7
"50757",0.56
"50758",0.56
"50759",0.72
"50760",0.57
"50761",0.7
"50762",0.79
"50763",0.75
"50764",0.87
"50765",0.71
"50766",0.74
"50767",0.75
"50768",0.72
"50769",0.71
"50770",0.71
"50771",0.71
"50772",0.71
"50773",0.71
"50774",0.81
"50775",0.51
"50776",0.52
"50777",0.52
"50778",0.59
"50779",0.54
"50780",0.73
"50781",0.7
"50782",0.52
"50783",0.77
"50784",0.51
"50785",0.76
"50786",0.55
"50787",0.8
"50788",0.56
"50789",0.7
"50790",0.7
"50791",0.51
"50792",0.96
"50793",0.71
"50794",0.72
"50795",0.7
"50796",0.71
"50797",0.71
"50798",0.71
"50799",0.71
"50800",0.71
"50801",0.61
"50802",0.71
"50803",0.61
"50804",0.6
"50805",0.72
"50806",0.7
"50807",0.61
"50808",0.87
"50809",0.78
"50810",0.7
"50811",0.7
"50812",0.54
"50813",0.81
"50814",0.7
"50815",0.7
"50816",0.75
"50817",0.76
"50818",0.71
"50819",0.71
"50820",0.71
"50821",0.71
"50822",0.72
"50823",0.72
"50824",0.71
"50825",0.64
"50826",0.67
"50827",0.67
"50828",0.73
"50829",0.74
"50830",0.67
"50831",0.67
"50832",0.61
"50833",0.7
"50834",0.5
"50835",0.7
"50836",0.7
"50837",0.7
"50838",0.62
"50839",0.51
"50840",0.7
"50841",0.9
"50842",0.7
"50843",0.7
"50844",0.7
"50845",0.62
"50846",0.72
"50847",0.83
"50848",0.72
